file_name,num_relations,planning_time,execution_time,cost
7b_ci_it_ml_pi_t.sql,5,-1,-1,57024.54
25c_ci_it1_it2_mi_mi_idx_n.sql,6,-1,-1,32365.78
28b_cc_cct1_cct2_it1_k_mc_mi_mk_t.sql,9,-1,-1,7512.92
29c_chn_ci_cn_mc_n_rt_t.sql,7,-1,-1,153051.58
15d_at_cn_ct_k_mc_mk.sql,6,-1,-1,483833.54
29b_an_cc_cct1_cct2_chn_ci_it_k_mc_mi_mk.sql,11,-1,-1,3844.61
12b_cn_ct_mc_mi_idx.sql,4,-1,-1,181339.66
15b_it1_mc_mi_t.sql,4,-1,-1,76298.54
24a_an_chn_ci_cn_mc_mk_t.sql,7,-1,-1,334733.69
20a_cc_cct1_cct2_chn_ci_k_kt_mk_t.sql,9,-1,-1,12451.67
19d_an_chn_ci_cn_mc_mi_rt_t.sql,8,-1,-1,205229.48
29a_chn_ci_n_pi_rt.sql,5,-1,-1,56390.2
15c_at_cn_ct_mc_mk.sql,5,-1,-1,395407.02
14a_k_kt_mi_mk_t.sql,5,-1,-1,7497.37
29c_cc_cct1_cct2_mc_t.sql,5,-1,-1,19887.36
30a_cc_cct1_cct2_it2_k_mi_mi_idx_mk.sql,8,-1,-1,11242.01
29b_an_cc_cct1_cct2_ci_it_mi_mk_rt.sql,9,-1,-1,51003.23
29b_cc_cct1_cct2_it_mi.sql,5,-1,-1,50315.7
19d_chn_ci_cn_it_mc_mi_t.sql,7,-1,-1,385583.28
33a_cn2_it1_kt1_lt_mc2_mi_idx1_mi_idx2_ml_t1.sql,9,-1,-1,3314.6
24a_chn_ci_cn_mc_mi_mk_n_rt_t.sql,9,-1,-1,169752.05
29a_an_cc_chn_ci_cn_k_mc_mk_t.sql,9,-1,-1,3827.34
24b_an_chn_ci_k_mc_mi_mk_n_rt.sql,9,-1,-1,9373.52
28b_cc_cn_ct_it2_k_mc_mi_mi_idx_mk.sql,9,-1,-1,7497.57
24b_an_chn_ci_cn_mc_mi_mk_n_rt.sql,9,-1,-1,6558.42
29a_cc_cct2_chn_ci_k_mk_n_t.sql,8,-1,-1,3827.58
33a_it1_it2_kt1_lt_mc1_mc2_mi_idx1_mi_idx2_ml_t1_t2.sql,11,-1,-1,3231.32
15d_at_cn_mc_mi_mk_t.sql,6,-1,-1,324814.57
7c_an_ci_pi_t.sql,4,-1,-1,2532362.67
15c_at_ct_mc_mi.sql,4,-1,-1,275276.56
19d_an_chn_ci_mc_n.sql,5,-1,-1,623328.28
22d_k_kt_mi_mk_t.sql,5,-1,-1,7537.73
20c_cc_cct1_cct2_chn_ci_k_mk_t.sql,8,-1,-1,13860.61
31c_ci_cn_it1_k_mc_mi_mi_idx_mk_n_t.sql,10,-1,-1,9804.18
33a_it1_kt1_lt_mc1_mc2_mi_idx1_ml_t1.sql,8,-1,-1,3323.24
28a_cc_cct1_cct2_it2_k_mc_mi_mi_idx_mk_t.sql,10,-1,-1,7507.34
29c_an_cc_cct1_cct2_chn_ci_cn_k_mc_mk.sql,10,-1,-1,3834.16
20b_cc_cct1_cct2_ci_k_mk.sql,6,-1,-1,12470.27
27a_ct_k_lt_mc_mi_mk_ml.sql,7,-1,-1,3826.13
20a_cc_cct2_ci_k_mk.sql,5,-1,-1,12584.62
29c_an_cc_cct2_chn_ci_k_mc_mk.sql,8,-1,-1,3858.82
29a_cc_cct1_cct2_chn_ci_it_k_mc_mi_mk_n_rt_t.sql,13,-1,-1,3901.14
31a_ci_mc_mi_mi_idx_mk_t.sql,6,-1,-1,440692.63
27b_cc_cct2_cn_ct_mc_mk.sql,6,-1,-1,49829.21
30c_ci_it2_k_mi_mi_idx_mk.sql,6,-1,-1,11254.52
17c_k_mc_mk_t.sql,4,-1,-1,3843.04
14b_it1_it2_kt_mi_mi_idx_t.sql,6,-1,-1,17835.17
23b_cc_cct1_k_kt_mi_mk_t.sql,7,-1,-1,7497.15
13d_ct_it_kt_mc_mi_miidx_t.sql,7,-1,-1,20516.49
23c_cc_cn_ct_it1_k_mc_mi_mk.sql,8,-1,-1,273181.33
20c_cc_cct1_cct2_ci_k_mk.sql,6,-1,-1,13886.72
23b_cc_cct1_cn_k_kt_mc_mk_t.sql,8,-1,-1,7495.63
29c_cc_cct1_cct2_cn_it_k_mc_mi_mk_t.sql,10,-1,-1,3832.62
19a_ci_it_mc_mi_rt_t.sql,6,-1,-1,155923.63
20c_cc_cct1_chn_ci_kt_n_t.sql,7,-1,-1,65755.04
22d_ct_mc_mk_t.sql,4,-1,-1,405913.25
22a_it1_k_mc_mi_mi_idx_mk_t.sql,7,-1,-1,7512.51
28a_cc_cct2_cn_mc.sql,4,-1,-1,47749.21
24a_ci_cn_it_mc_mi.sql,5,-1,-1,264072.12
24a_chn_ci_it_mc_mi_mk_n_rt.sql,8,-1,-1,183116.31
26b_cc_it2_mi_idx_t.sql,4,-1,-1,16435.83
27a_cc_cct2_cn_k_lt_mc_mk_ml_t.sql,9,-1,-1,1678.15
29a_an_cc_cct1_cct2_ci_it_k_mi_mk_n_pi_rt.sql,12,-1,-1,3897.48
30c_cc_cct1_cct2_ci.sql,4,-1,-1,86703.0
20b_cc_cct2_ci_k_mk_n_t.sql,7,-1,-1,13395.89
16b_an_ci_cn_mc_n_t.sql,6,-1,-1,2267997.82
24a_an_chn_ci_mc_mk_n.sql,6,-1,-1,150198.27
29b_cc_ci_it_k_mi_mk_t.sql,7,-1,-1,3829.65
15a_at_ct_it1_mc_mi.sql,5,-1,-1,64280.35
25a_ci_it1_k_mi_mi_idx_mk_n_t.sql,8,-1,-1,8236.41
29b_cc_cct2_ci_it_k_mi_mk_t.sql,8,-1,-1,3830.71
27c_cc_cct2_cn_k_lt_mc_mi_mk_ml_t.sql,10,-1,-1,1684.33
15c_it1_k_mc_mi_mk_t.sql,6,-1,-1,273215.4
29a_an_cc_cct1_cct2_chn_ci_cn_k_mc_mk_pi_t.sql,12,-1,-1,3830.85
26c_cc_cct1_cct2_chn_ci_it2_k_mi_idx_mk.sql,9,-1,-1,13552.53
24b_an_ci_mi_n_rt.sql,5,-1,-1,148032.81
28b_cc_cct1_cct2_it2_mi_idx_mk.sql,6,-1,-1,17298.9
29c_cc_cct1_cct2_chn_ci_cn_k_mc_mi_mk_n.sql,11,-1,-1,3895.17
19b_chn_ci_it_mi_n_rt_t.sql,7,-1,-1,55669.59
24b_an_chn_ci_mc_mk_t.sql,6,-1,-1,53107.82
15d_it1_mc_mi_mk_t.sql,5,-1,-1,242563.93
15c_at_ct_it1_mc_mi.sql,5,-1,-1,273171.19
28c_cc_it2_k_mi_mi_idx_mk.sql,6,-1,-1,7517.08
23c_cc_ct_it1_k_mc_mi_mk_t.sql,8,-1,-1,199430.05
23b_it1_mi_mk_t.sql,4,-1,-1,257712.14
22a_ct_mc_mi_idx_mk_t.sql,5,-1,-1,145108.47
23a_cc_it1_mc_mi.sql,4,-1,-1,273166.12
22c_cn_ct_k_kt_mc_mi_mi_idx_mk_t.sql,9,-1,-1,7505.12
29b_an_cc_cct1_cct2_chn_ci_cn_k_mc_mk_pi_t.sql,12,-1,-1,3830.86
12c_ct_it1_it2_mc_mi_mi_idx_t.sql,7,-1,-1,17721.97
20c_cc_cct2_ci_mk_n_t.sql,6,-1,-1,385827.99
30c_cc_cct1_cct2_it1_k_mi_mk.sql,7,-1,-1,11278.17
23b_cc_cct1_cn_it1_kt_mc_mi_mk_t.sql,9,-1,-1,58110.72
29a_an_cc_ci_mi_mk.sql,5,-1,-1,1060486.82
26b_cc_cct1_ci_k_mk_n.sql,6,-1,-1,8313.84
15c_at_ct_it1_mc_mi_t.sql,6,-1,-1,273165.8
12a_it1_mc_mi_mi_idx_t.sql,5,-1,-1,84186.18
29c_an_cc_cct1_chn_ci_it_it3_k_mc_mi_mk_pi_rt_t.sql,14,-1,-1,3944.58
20a_cc_chn_ci_n.sql,4,-1,-1,404359.15
22b_ct_it2_mc_mi_idx.sql,4,-1,-1,20538.71
21b_cn_ct_lt_mc_ml.sql,5,-1,-1,5653.48
29a_cc_cct1_k_mc_mk_t.sql,6,-1,-1,3825.02
30a_cc_cct2_ci_mi_idx_t.sql,5,-1,-1,55707.76
15a_ct_it1_mc_mi_mk_t.sql,6,-1,-1,80112.6
24b_ci_cn_it_mc_mi_mk_t.sql,7,-1,-1,6478.4
30a_ci_it2_mi_idx_n.sql,4,-1,-1,32329.71
29c_an_cc_cct1_cct2_ci_k_mc_mk_t.sql,9,-1,-1,3829.26
29b_cc_cct1_cct2_chn_ci_k_mk_t.sql,8,-1,-1,3827.89
33b_it1_it2_kt1_lt_mc1_mi_idx1_mi_idx2_ml_t1.sql,9,-1,-1,2420.2
28a_cc_cct1_cct2_cn_it2_kt_mc_mi_mi_idx_mk_t.sql,11,-1,-1,20257.22
8b_an_ci_cn_mc_n.sql,5,-1,-1,44039.78
24a_an_chn_ci_cn_mc_mi_n.sql,7,-1,-1,521341.24
19c_chn_ci_mc_n_rt.sql,5,-1,-1,152905.6
20a_cc_cct2_chn_ci_k_mk_n.sql,7,-1,-1,14111.75
29c_an_cc_cct1_cct2_chn_ci_it_k_mi_mk_n.sql,11,-1,-1,3873.82
27b_cc_cct1_cct2_lt_mi_mk_ml.sql,7,-1,-1,3215.84
18b_ci_it1_mi_n_t.sql,5,-1,-1,243642.86
21b_k_lt_mi_mk_ml.sql,5,-1,-1,3824.25
33c_cn1_it1_kt1_lt_mc1_mi_idx1_ml_t1_t2.sql,9,-1,-1,3214.84
19a_ci_it_mc_mi_t.sql,5,-1,-1,205886.75
33a_cn1_lt_mc1_mc2_ml.sql,5,-1,-1,27422.51
28a_cn_ct_it2_k_kt_mc_mi_mi_idx_mk_t.sql,10,-1,-1,7507.47
30c_cc_cct1_cct2_ci_k_mi_mi_idx_mk.sql,8,-1,-1,11260.56
23b_cc_cct1_ct_mc_mi_mk_t.sql,7,-1,-1,78356.89
25a_ci_it2_mi_mi_idx_n_t.sql,6,-1,-1,34378.68
27b_cc_cct1_cct2_lt_mi_ml.sql,6,-1,-1,2578.13
16d_ci_cn_mc_n_t.sql,5,-1,-1,944138.34
24b_ci_k_mc_mk_n.sql,5,-1,-1,7719.01
29b_cc_cct1_cct2_chn_ci_k_mk_n_pi.sql,9,-1,-1,3832.89
16b_an_ci_k_mk_n_t.sql,6,-1,-1,4342.48
29b_cc_cct1_cct2_chn_ci_k_mc_mk_n_pi_t.sql,11,-1,-1,3830.7
30c_cc_k_mi_mk.sql,4,-1,-1,11867.17
29b_cc_cn_it_k_mc_mi_mk.sql,7,-1,-1,3891.82
23b_cc_cct1_it1_k_mc_mi_mk.sql,7,-1,-1,7606.32
28a_cc_cct1_cct2_k_kt_mk_t.sql,7,-1,-1,7502.23
28b_cc_cct2_cn_ct_it2_mc_mi_idx.sql,7,-1,-1,17281.9
26b_ci_it2_k_mi_idx_mk_n.sql,6,-1,-1,7495.41
29b_an_cc_cct1_cct2_chn_ci_cn_it_mc_mi_n_pi_t.sql,13,-1,-1,25184.14
24a_ci_cn_it_k_mc_mi_mk.sql,7,-1,-1,6439.87
29b_an_cc_ci_k_mk_t.sql,6,-1,-1,3825.41
29b_an_chn_ci_cn_it_k_mc_mi_mk_n_pi_rt_t.sql,13,-1,-1,3962.06
24a_an_chn_ci_cn_it_mc_mi_mk_rt.sql,9,-1,-1,206829.09
21b_cn_ct_k_mc_mi_mk_ml.sql,7,-1,-1,3835.59
15a_cn_it1_mc_mi_mk.sql,5,-1,-1,61548.16
29c_cc_cct1_mk_t.sql,4,-1,-1,70741.71
16a_an_ci_mk_n_t.sql,5,-1,-1,1138315.65
28c_cc_cct1_cct2_cn_ct_it2_mc_mi_idx_mk_t.sql,10,-1,-1,10271.1
30c_cc_cct1_k_mi_idx_mk.sql,5,-1,-1,11258.98
24a_chn_ci_mi_n.sql,4,-1,-1,571693.07
28c_cc_cct2_ct_it2_mc_mi_idx_mk.sql,7,-1,-1,20684.57
33c_cn1_it1_lt_mc1_mi_idx1_mi_idx2_ml.sql,7,-1,-1,3929.36
28a_cc_cct1_cct2_cn_k_mc_mk.sql,7,-1,-1,7515.27
28c_cc_it2_mi_mi_idx.sql,4,-1,-1,25040.82
29a_an_cc_cct1_cct2_ci_k_mi_mk_n_pi_rt.sql,11,-1,-1,3929.43
26a_cc_ci_it2_k_kt_mi_idx_mk_t.sql,8,-1,-1,13848.08
20a_cc_cct1_cct2_ci_k_mk.sql,6,-1,-1,12470.27
20b_k_kt_mk_t.sql,4,-1,-1,12429.28
30c_cc_cct1_cct2_ci_it2_mi_mi_idx_mk_n_t.sql,10,-1,-1,12745.72
24b_an_chn_ci_mc.sql,4,-1,-1,873290.93
29b_an_ci_cn_it_k_mc_mi_mk_rt_t.sql,10,-1,-1,3838.77
15b_at_cn_ct_mc.sql,4,-1,-1,6467.72
20c_cc_cct2_chn_ci_k_kt_mk_n_t.sql,9,-1,-1,13859.2
33c_cn2_it1_kt1_kt2_lt_mc1_mc2_mi_idx1_mi_idx2_ml_t1_t2.sql,12,-1,-1,3213.91
27b_cc_cct1_k_lt_mi_mk_ml.sql,7,-1,-1,3826.02
28a_mc_mi_mi_idx_mk_t.sql,5,-1,-1,165736.42
24b_an_chn_ci_cn_k_mc_mk_rt.sql,8,-1,-1,6480.88
23b_cc_cn_it1_mc_mi_mk_t.sql,7,-1,-1,131778.98
29b_chn_ci_cn_k_mc_mk_pi_t.sql,8,-1,-1,3827.71
10a_chn_ci_cn_mc_t.sql,5,-1,-1,45982.24
26b_cc_cct1_cct2_ci_it2_k_mi_idx_mk_t.sql,9,-1,-1,7496.2
29a_cc_cct1_cct2_it_mi_mk.sql,6,-1,-1,52432.99
22d_it1_kt_mc_mi_mi_idx_mk_t.sql,7,-1,-1,328117.06
19b_an_ci_n_rt.sql,4,-1,-1,83395.6
24a_chn_ci_cn_mc_mk_n_t.sql,7,-1,-1,254210.83
9c_an_ci_mc_n_t.sql,5,-1,-1,161709.61
30a_cc_cct1_cct2_ci_it1_k_mi_mi_idx_mk_t.sql,10,-1,-1,11284.52
33c_cn2_lt_mc2_mi_idx1_ml.sql,5,-1,-1,32299.4
15a_at_it1_mi_mk.sql,4,-1,-1,257716.16
8c_ci_mc_n1_rt_t.sql,5,-1,-1,1015125.82
28a_cc_cct1_it2_k_mc_mi_idx_mk_t.sql,8,-1,-1,7503.02
33b_cn1_it1_kt1_kt2_lt_mc1_mi_idx1_ml_t1_t2.sql,10,-1,-1,2418.18
26c_cc_cct1_it2_k_kt_mi_idx_mk_t.sql,8,-1,-1,13853.48
29c_cc_cct1_cct2_it_mi_mk.sql,6,-1,-1,52432.99
29a_an_cc_cct1_ci_it_mi_mk_rt_t.sql,9,-1,-1,55572.83
27a_cc_cn_ct_lt_mc_ml.sql,6,-1,-1,4154.05
33a_it1_lt_mc2_mi_idx1_ml_t1.sql,6,-1,-1,3689.4
30c_cc_cct1_cct2_ci_t.sql,5,-1,-1,32630.37
7a_an_ci_ml_n.sql,4,-1,-1,631692.13
24a_chn_ci_cn_k_mc_mi_mk_n_t.sql,9,-1,-1,6787.28
26b_cc_chn_ci_kt_t.sql,5,-1,-1,92479.5
29b_cc_cct1_ci_mk_n_pi.sql,6,-1,-1,289347.44
29b_an_cc_cct1_cct2_ci_k_mk_t.sql,8,-1,-1,3827.53
33a_it1_lt_mc1_mi_idx1_ml.sql,5,-1,-1,3198.2
15c_cn_ct_mc_mi_mk_t.sql,6,-1,-1,275179.13
29a_an_chn_ci_cn_k_mc_mk_n_pi_rt_t.sql,11,-1,-1,3831.39
13a_cn_ct_it2_kt_mc_mi_t.sql,7,-1,-1,49980.23
20c_cc_chn_ci_k_kt_mk_n_t.sql,8,-1,-1,13860.88
13b_cn_it_kt_mc_mi_miidx_t.sql,7,-1,-1,19241.58
29b_cc_chn_ci_mk_n_pi_rt.sql,7,-1,-1,56392.49
23c_cc_ct_kt_mc_t.sql,5,-1,-1,94168.37
20a_cc_cct1_cct2_chn_ci.sql,5,-1,-1,105928.7
21c_ct_k_mc_mi_mk_ml.sql,6,-1,-1,3843.52
28b_cc_cct1_cct2_it1_it2_mc_mi_mi_idx_mk_t.sql,10,-1,-1,17097.26
19a_ci_mi_rt_t.sql,4,-1,-1,210527.22
29c_an_cc_cct1_chn_ci_it_mi_rt.sql,8,-1,-1,118224.96
19b_cn_it_mc_mi_t.sql,5,-1,-1,55642.3
23a_cn_ct_it1_k_mc_mi_mk.sql,7,-1,-1,273230.16
31c_cn_it2_k_mc_mi_mi_idx_mk_t.sql,8,-1,-1,10431.68
28b_cc_cct1_cct2_cn_it1_it2_k_kt_mc_mi_mi_idx_mk_t.sql,13,-1,-1,7502.66
26b_chn_ci_mi_idx_mk_t.sql,5,-1,-1,109729.76
27a_cc_cct1_cct2_k_lt_mk_ml.sql,7,-1,-1,3824.52
29c_an_cc_cct1_cct2_ci_mk.sql,6,-1,-1,118293.74
31a_ci_it1_k_mi_mi_idx_mk.sql,6,-1,-1,11660.02
27a_cc_cct1_cn_lt_mc_ml.sql,6,-1,-1,3890.56
23a_cn_kt_mc_mi_t.sql,5,-1,-1,200065.88
23b_it1_k_kt_mc_mi_mk_t.sql,7,-1,-1,7519.52
29b_cc_it_k_mc_mi_mk.sql,6,-1,-1,3890.48
13d_cn_it_it2_kt_mc_mi_miidx_t.sql,8,-1,-1,22274.19
22b_it2_k_kt_mi_mi_idx_mk_t.sql,7,-1,-1,7497.51
28a_cc_cct1_cct2_cn_it1_it2_k_mc_mi_mi_idx_mk.sql,11,-1,-1,7509.85
31b_ci_it1_it2_k_mi_mi_idx_mk_n.sql,8,-1,-1,11258.73
13d_cn_ct_it_mc_miidx.sql,5,-1,-1,23273.59
27b_cn_ct_lt_mc_mk_ml.sql,6,-1,-1,6208.68
28a_cc_cct2_ct_it2_k_kt_mc_mi_mi_idx_mk_t.sql,11,-1,-1,7508.46
15d_ct_mc_mi_t.sql,4,-1,-1,270911.68
22b_kt_mc_mk_t.sql,4,-1,-1,95363.67
26a_cc_cct1_cct2_mk.sql,4,-1,-1,24486.05
23b_it1_k_mi_mk.sql,4,-1,-1,7768.92
31a_it1_it2_k_mi_mi_idx_mk.sql,6,-1,-1,11251.16
26b_cc_cct1_cct2_it2_mi_idx.sql,5,-1,-1,9900.99
27c_cn_lt_mc_mi_mk_ml.sql,6,-1,-1,13626.61
27a_cc_cct1_cn_ct_k_mc_mk.sql,7,-1,-1,3841.77
30b_cc_ci_it2_mi_mi_idx.sql,5,-1,-1,24303.75
20b_cc_cct2_chn_ci_k_kt_mk_t.sql,8,-1,-1,12444.03
8a_an1_ci_cn_mc_n1_t.sql,6,-1,-1,41989.53
19b_an_ci_cn_mc_mi_t.sql,6,-1,-1,55655.41
22a_cn_ct_it1_it2_mc_mi_mi_idx_mk.sql,8,-1,-1,22930.79
23c_cc_cct1_cn_ct_it1_mc_mi_mk.sql,8,-1,-1,122833.13
22b_cn_ct_mc_t.sql,4,-1,-1,94087.4
26c_cc_chn_ci_k_kt_mk_t.sql,7,-1,-1,13860.42
15a_at_it1_mc_mi_mk_t.sql,6,-1,-1,55910.43
9c_chn_ci_mc_t.sql,4,-1,-1,789930.15
33a_it1_lt_mc2_mi_idx1_ml.sql,5,-1,-1,3610.46
25c_ci_it2_mi_mi_idx_mk_t.sql,6,-1,-1,34471.59
27b_cc_cct1_cn_ct_lt_mc_mi_ml.sql,8,-1,-1,2514.42
22d_cn_ct_it2_mc_mi_mi_idx_mk_t.sql,8,-1,-1,26448.17
23c_cc_cct1_cn_kt_mc_mi_mk_t.sql,8,-1,-1,64097.03
14a_it1_it2_mi_mi_idx_t.sql,5,-1,-1,22875.09
19a_an_ci_cn_it_mc_mi_t.sql,7,-1,-1,127505.82
29b_ci_k_mk_n_pi.sql,5,-1,-1,3880.63
12c_it1_mc_mi_mi_idx_t.sql,5,-1,-1,172705.92
22a_cn_ct_it1_it2_k_mc_mi_mi_idx_mk_t.sql,10,-1,-1,7507.02
27a_cc_cct1_cct2_lt_mc_mk_ml.sql,7,-1,-1,2687.8
28c_cc_cct1_cct2_k_mc_mi_idx_mk.sql,7,-1,-1,7497.44
19b_chn_ci_mi_n_t.sql,5,-1,-1,55669.23
31a_ci_it1_it2_mi_mi_idx_mk.sql,6,-1,-1,30142.89
20c_cc_cct1_k_mk_t.sql,5,-1,-1,13891.42
23c_cc_cn_it1_mc_mi.sql,5,-1,-1,273166.71
19a_an_ci_rt_t.sql,4,-1,-1,165540.78
19c_an_chn_ci_cn_it_mc_mi_n.sql,8,-1,-1,280633.48
22b_cn_ct_k_mc_mi_idx_mk_t.sql,7,-1,-1,7505.69
27c_cc_cct1_cct2_ml.sql,4,-1,-1,1287.05
31a_ci_it1_k_mi_mk.sql,5,-1,-1,11659.5
29a_cc_it_k_mc_mi_mk.sql,6,-1,-1,3897.89
29c_an_cc_cct1_cct2_chn_ci_mi_mk.sql,8,-1,-1,142445.66
29c_an_cc_cct1_cct2_chn_ci_cn_it_k_mc_mi_mk_pi_rt.sql,14,-1,-1,3903.52
20c_cc_cct1_cct2_chn_ci_mk_n_t.sql,8,-1,-1,50062.24
29b_cc_cct1_cct2_chn_ci_it_mi_t.sql,8,-1,-1,17617.41
33a_cn2_it1_kt1_kt2_lt_mc1_mc2_mi_idx1_mi_idx2_ml_t1_t2.sql,12,-1,-1,3204.67
15d_cn_it1_k_mc_mi_mk_t.sql,7,-1,-1,242711.18
19d_chn_ci_cn_it_mc_mi_n.sql,7,-1,-1,779803.52
33b_cn1_it1_it2_kt1_kt2_lt_mc1_mi_idx1_mi_idx2_ml_t1_t2.sql,12,-1,-1,2421.54
29a_cc_cct1_cct2_mi.sql,4,-1,-1,51956.04
22b_it2_k_kt_mc_mi_idx_mk_t.sql,7,-1,-1,7495.48
20b_cc_cct1_cct2_chn_ci_kt_mk_n_t.sql,9,-1,-1,23473.35
23c_cc_cct1_ct_it1_k_mc_mi_mk_t.sql,9,-1,-1,86001.44
28c_cc_it2_mi_idx_mk.sql,4,-1,-1,26219.21
14c_it1_mi_mi_idx_t.sql,4,-1,-1,260965.76
23b_cc_cct1_it1_mi_t.sql,5,-1,-1,78350.69
28c_k_mi_idx_mk_t.sql,4,-1,-1,7515.11
28a_cc_cct1_cct2_cn_ct_it1_k_mc_mi_mk_t.sql,11,-1,-1,7515.26
7c_ci_lt_ml_n.sql,4,-1,-1,321212.31
22c_ct_it2_k_kt_mc_mi_idx_mk_t.sql,8,-1,-1,7501.08
9a_an_chn_ci_cn_mc_n_t.sql,7,-1,-1,83409.98
22c_it2_k_kt_mc_mi_idx_mk_t.sql,7,-1,-1,7499.99
16b_an_ci_cn_mc_mk_n.sql,6,-1,-1,3847998.83
19b_ci_cn_mc_mi_n_rt.sql,6,-1,-1,121534.46
15b_at_k_mk_t.sql,4,-1,-1,177384.1
23b_cc_cct1_ct_k_mc_mk.sql,6,-1,-1,7528.51
17d_ci_cn_k_mc_mk.sql,5,-1,-1,4231.09
23a_cc_cct1_cn_it1_k_mc_mi_mk_t.sql,9,-1,-1,80031.64
19a_chn_ci_mi_n_rt.sql,5,-1,-1,121585.32
29c_cc_cct1_cct2_chn_ci_cn_k_mc_mk_t.sql,10,-1,-1,3829.81
15a_at_ct_mc_mk.sql,4,-1,-1,68175.45
31c_ci_cn_mc_mi_idx.sql,4,-1,-1,10757.17
33b_it1_lt_mc2_mi_idx1_ml_t1.sql,6,-1,-1,2572.42
29b_cc_cct2_k_mi_mk.sql,5,-1,-1,3852.18
19d_chn_ci_cn_mc_n_rt.sql,6,-1,-1,167533.37
23a_cn_ct_it1_k_mc_mi_mk_t.sql,8,-1,-1,273170.11
31c_ci_k_mc_mk.sql,4,-1,-1,11658.65
30c_cc_cct2_ci_k_mk_n_t.sql,7,-1,-1,11360.02
22a_cn_ct_it1_it2_mc_mi_mi_idx_mk_t.sql,9,-1,-1,20943.13
28a_cc_cct1_cct2_it1_k_mc_mi_mk.sql,8,-1,-1,7545.66
30a_cc_ci_n_t.sql,4,-1,-1,172644.78
28b_cc_cct1_cct2_it1_it2_k_kt_mc_mi_mi_idx_mk_t.sql,12,-1,-1,7502.11
22a_it1_k_mi_mk.sql,4,-1,-1,7779.56
28a_cc_cct1_cct2_cn_ct_mc_t.sql,7,-1,-1,45434.92
22d_it2_k_mi_idx_mk_t.sql,5,-1,-1,7500.88
31c_ci_it2_mi_idx_mk_n.sql,5,-1,-1,50492.43
17f_ci_cn_mc_n_t.sql,5,-1,-1,1671867.51
19b_an_chn_ci_mc_mi_n_rt.sql,7,-1,-1,84303.59
22d_cn_mc_mi_idx_mk.sql,4,-1,-1,997039.97
33b_cn2_it1_lt_mc2_mi_idx1_ml_t1.sql,7,-1,-1,2678.42
26a_cc_cct2_ci_k_mi_idx_mk_t.sql,7,-1,-1,13925.55
31a_cn_it1_mc_mi_t.sql,5,-1,-1,10713.81
15a_at_it1_mi_t.sql,4,-1,-1,257710.91
15a_at_ct_mc_t.sql,4,-1,-1,49405.4
27c_cc_cct1_cct2_lt_ml.sql,5,-1,-1,667.19
7b_an_ci_ml_t.sql,4,-1,-1,69844.94
29b_an_cc_cct1_cct2_chn_ci_cn_it_k_mc_mi_mk_n_pi_rt_t.sql,16,-1,-1,3967.71
22b_k_mi_idx_mk_t.sql,4,-1,-1,7501.75
29a_cc_cct1_cct2_ci_pi.sql,5,-1,-1,95900.73
29a_cc_cct1_cct2_cn_it_k_mc_mi_mk_t.sql,10,-1,-1,3831.53
28c_cn_it2_mc_mi_idx_mk.sql,5,-1,-1,24607.52
31a_ci_cn_it2_mc_mi_idx_n_t.sql,7,-1,-1,10432.65
29a_an_cc_cct1_cct2_ci_cn_mc_t.sql,8,-1,-1,17606.39
29c_cn_it_mc_mi_t.sql,5,-1,-1,259793.71
23b_cn_kt_mc_t.sql,4,-1,-1,117420.68
27a_cc_cct1_cct2_cn_ct_lt_mc_ml_t.sql,9,-1,-1,1220.47
27b_cc_cn_ct_mc.sql,4,-1,-1,47672.42
26c_cc_cct1_cct2_chn_ci_k_mi_idx_mk.sql,8,-1,-1,14371.05
31a_ci_it2_k_mi_mi_idx_mk_n_t.sql,8,-1,-1,9325.84
19a_ci_cn_it_mc_mi_rt.sql,6,-1,-1,162708.61
1b_ct_mc_mi_idx_t.sql,4,-1,-1,146323.43
29b_an_cc_cct1_ci_k_mc_mi_mk_n_pi_rt_t.sql,12,-1,-1,3929.92
29c_an_cc_cct1_cct2_chn_ci_it_it3_k_mi_mk_n_pi_t.sql,14,-1,-1,3968.94
28b_cc_cct1_cn_ct_it2_k_mc_mi_mi_idx_mk.sql,10,-1,-1,7498.64
33c_it1_lt_mc2_mi_idx1_ml.sql,5,-1,-1,3610.46
30b_ci_k_mi_idx_mk_n.sql,5,-1,-1,11743.4
29c_an_cc_chn_ci_cn_k_mc_mi_mk_t.sql,10,-1,-1,3877.96
9a_ci_cn_mc_n_rt_t.sql,6,-1,-1,121583.16
31b_ci_cn_it1_k_mc_mi_mk_t.sql,8,-1,-1,10349.34
28a_cc_k_mc_mk.sql,4,-1,-1,7515.89
29a_cc_cct2_cn_it_k_mc_mi_mk_t.sql,9,-1,-1,3830.47
29c_an_cc_cct1_cct2_chn_ci_k_mc_mi_mk_n_pi_rt_t.sql,14,-1,-1,3986.15
15c_cn_ct_it1_mc_mi_mk.sql,6,-1,-1,273191.29
14a_it1_k_kt_mi_mi_idx_mk_t.sql,7,-1,-1,7498.14
23c_cc_cct1_cn_it1_k_mc_mi_mk_t.sql,9,-1,-1,68647.0
28c_cn_ct_it2_mc_mi_mi_idx.sql,6,-1,-1,24024.67
24b_an_chn_ci_it_mc_mi_n_rt_t.sql,9,-1,-1,53089.4
24b_chn_ci_cn_mc_mi_mk_n_rt_t.sql,9,-1,-1,6511.48
